POSTCODE,SUBURB,STATE,PO BOX,COUNTRY,LONG,LAT 
2469,RAPPVILLE,NSW,0,AU,152.9483292,-29.06845729
2469,SANDILANDS,NSW,0,AU,152.6603958,-28.8966229
2469,SIMPKINS CREEK,NSW,0,AU,152.7689999,-28.84070219
2469,SIX MILE SWAMP,NSW,0,AU,152.8583154,-29.18884631
2469,TABULAM,NSW,0,AU,152.5163489,-28.8634102
2469,THERESA CREEK,NSW,0,AU,152.7925503,-28.78417798
2469,TUNGLEBUNG,NSW,0,AU,152.6720486,-28.82958052
2469,UPPER DUCK CREEK,NSW,0,AU,152.698444,-28.52177216
2469,WARREGAH ISLAND,NSW,0,AU,153.2222976,-29.3896997
2469,WHIPORIE,NSW,0,AU,153.0072912,-29.27266952
2469,WOOMBAH,NSW,0,AU,153.2868527,-29.31392542
2469,WYAN,NSW,0,AU,152.8889855,-29.07169585
2469,YABBRA,NSW,0,AU,152.5044011,-28.62860939
2470,BABYL CREEK,NSW,0,AU,152.7930951,-28.72398401
2470,BACKMEDE,NSW,0,AU,153.0257925,-28.75710048
2470,CASINO,NSW,0,AU,153.0308128,-28.84986611
2470,COOMBELL,NSW,0,AU,152.965865,-29.01592479
2470,DOBIES BIGHT,NSW,0,AU,152.9168917,-28.78752555
2470,DOUBTFUL CREEK,NSW,0,AU,152.8777084,-28.71358992
2470,DYRAABA,NSW,0,AU,152.8485328,-28.77286614
2470,ELLANGOWAN,NSW,0,AU,153.0791413,-29.03098713
2470,FAIRY HILL,NSW,0,AU,152.9891093,-28.76394069
2470,IRVINGTON,NSW,0,AU,153.1031643,-28.86415462
2470,LEEVILLE,NSW,0,AU,152.9956118,-28.95607863
2470,LOWER DYRAABA,NSW,0,AU,152.884752,-28.80567926
2470,MONGOGARIE,NSW,0,AU,152.8982364,-28.95138757
2470,NAUGHTONS GAP,NSW,0,AU,153.100723,-28.80060007
2470,NORTH CASINO,NSW,0,AU,153.0626508,-28.79852871
2470,PIORA,NSW,0,AU,152.8864713,-28.85944951
2470,SEXTONVILLE,NSW,0,AU,152.7843721,-28.67419242
2470,SHANNON BROOK,NSW,0,AU,152.9627207,-28.90525093
2470,SPRING GROVE,NSW,0,AU,153.1290706,-28.82893407
2470,STRATHEDEN,NSW,0,AU,152.9468197,-28.75048727
2470,TOMKI,NSW,0,AU,153.1327208,-28.86319554
2470,UPPER MONGOGARIE,NSW,0,AU,152.8044053,-28.96944545
2470,WOODVIEW,NSW,0,AU,152.9393773,-28.84695473
2470,WOOLNERS ARM,NSW,0,AU,152.8370768,-28.68405185
2470,YORKLEA,NSW,0,AU,153.082645,-28.95822787
2471,BORA RIDGE,NSW,0,AU,153.184354,-29.06083334
2471,CODRINGTON,NSW,0,AU,153.2394978,-28.95736398
2471,CORAKI,NSW,0,AU,153.2774537,-28.9869782
2471,EAST CORAKI,NSW,0,AU,153.3127639,-29.00867111
2471,GREEN FOREST,NSW,0,AU,153.3660341,-28.9633121
2471,GREENRIDGE,NSW,0,AU,153.1146691,-28.90517067
2471,NORTH WOODBURN,NSW,0,AU,153.3376219,-29.06308972
2471,SWAN BAY,NSW,0,AU,153.2925681,-29.07814706
2471,TATHAM,NSW,0,AU,153.1704562,-28.93620666
2471,WEST BUNGAWALBIN,NSW,0,AU,153.1231083,-29.16365327
2471,WEST CORAKI,NSW,0,AU,153.2086295,-29.00263987
2472,BROADWATER,NSW,0,AU,153.4261576,-29.03466009
2472,BUCKENDOON,NSW,0,AU,153.3456545,-29.03339767
2472,ESK,NSW,0,AU,153.3348699,-29.24528677
2472,KILGIN,NSW,0,AU,153.3684658,-29.04011279
2472,MOONEM,NSW,0,AU,153.254699,-29.129936
2472,NEW ITALY,NSW,0,AU,153.2978191,-29.14366486
2472,RILEYS HILL,NSW,0,AU,153.3836483,-29.032325
2472,TABBIMOBLE,NSW,0,AU,153.2375268,-29.20560022
2472,THE GAP,NSW,0,AU,153.3822626,-29.16962735
2472,TRUSTUMS HILL,NSW,0,AU,153.33769,-29.114599
2472,WOODBURN,NSW,0,AU,153.3547313,-29.09726194
2473,BUNDJALUNG,NSW,0,AU,153.3210837,-29.2343298
2473,DOONBAH,NSW,0,AU,153.3880933,-29.0878662
2473,EVANS HEAD,NSW,0,AU,153.4230273,-29.11223745
2473,IRON GATES,NSW,0,AU,153.410139,-29.112327
2473,SOUTH EVANS HEAD,NSW,0,AU,153.436052,-29.120479
2474,AFTERLEE,NSW,0,AU,152.8255335,-28.58085127
2474,BARKERS VALE,NSW,0,AU,153.1191862,-28.53318062
2474,BORDER RANGES,NSW,0,AU,153.0700868,-28.39526846
2474,CAWONGLA,NSW,0,AU,153.090273,-28.60286774
2474,CEDAR POINT,NSW,0,AU,153.0021844,-28.69016202
2474,COLLINS CREEK,NSW,0,AU,153.0351686,-28.47819675
2474,COUGAL,NSW,0,AU,152.9814106,-28.35637313
2474,DAIRY FLAT,NSW,0,AU,152.7091106,-28.37646018
2474,EDEN CREEK,NSW,0,AU,152.9074099,-28.58508051
2474,EDENVILLE,NSW,0,AU,152.9535787,-28.69040007
2474,ETTRICK,NSW,0,AU,152.9117656,-28.65003702
2474,FAWCETTS PLAIN,NSW,0,AU,153.0121858,-28.56533823
2474,FINDON CREEK,NSW,0,AU,152.8727288,-28.35651796
2474,GENEVA,NSW,0,AU,152.9775235,-28.61947816
2474,GHINNI GHI,NSW,0,AU,152.7736178,-28.62032257
2474,GRADYS CREEK,NSW,0,AU,152.9415041,-28.40321614
2474,GREEN PIGEON,NSW,0,AU,153.0714058,-28.48696855
2474,GREVILLIA,NSW,0,AU,152.8197843,-28.44663658
2474,HOMELEIGH,NSW,0,AU,153.0480779,-28.57561908
2474,HORSE STATION CREEK,NSW,0,AU,152.9490282,-28.6088675
2474,HORSESHOE CREEK,NSW,0,AU,153.0372449,-28.53535912
2474,IRON POT CREEK,NSW,0,AU,152.8612286,-28.63704032
2474,KILGRA,NSW,0,AU,152.9809624,-28.5574122
2474,KYOGLE,NSW,0,AU,153.0153605,-28.63955151
2474,LITTLE BACK CREEK,NSW,0,AU,153.0452416,-28.61266254
2474,LOADSTONE,NSW,0,AU,152.9885177,-28.39065541
2474,LYNCHS CREEK,NSW,0,AU,152.9921592,-28.45783057
2474,NEW PARK,NSW,0,AU,152.9943753,-28.60039624
2474,OLD GREVILLIA,NSW,0,AU,152.8707613,-28.44554737
2474,ROSEBERRY,NSW,0,AU,152.9044394,-28.49210984
2474,ROSEBERRY CREEK,NSW,0,AU,152.8191305,-28.47666148
2474,RUKENVALE,NSW,0,AU,152.894046,-28.46910026
2474,SAWPIT CREEK,NSW,0,AU,152.8143321,-28.37231704
2474,SHERWOOD,NSW,0,AU,152.7815971,-28.4268064
2474,SMITHS CREEK,NSW,0,AU,152.8715635,-28.58453313
2474,TERRACE CREEK,NSW,0,AU,152.8400937,-28.41101441
2474,THE RISK,NSW,0,AU,152.9318277,-28.47035927
2474,TOONUMBAR,NSW,0,AU,152.7610103,-28.52973338
2474,UNUMGAR,NSW,0,AU,152.7195867,-28.43236915
2474,UPPER EDEN CREEK,NSW,0,AU,152.8559979,-28.51654843
2474,UPPER HORSESHOE CREEK,NSW,0,AU,153.1079835,-28.49805691
2474,WADEVILLE,NSW,0,AU,153.1343885,-28.56239994
2474,WARRAZAMBIL CREEK,NSW,0,AU,153.0380113,-28.44537669
2474,WEST WIANGAREE,NSW,0,AU,152.9585703,-28.56324748
2474,WIANGAREE,NSW,0,AU,152.9783452,-28.51146116
2474,WYNEDEN,NSW,0,AU,152.9253912,-28.53288145
2475,TOOLOOM,NSW,0,AU,152.480021,-28.55443773
2475,UPPER TOOLOOM,NSW,0,AU,152.3732005,-28.56243606
2475,URBENVILLE,NSW,0,AU,152.5070928,-28.45938443
2476,ACACIA CREEK,NSW,0,AU,152.3190592,-28.37627518
2476,BOOMI CREEK,NSW,0,AU,152.5989325,-28.48458175
2476,BRUMBY PLAINS,NSW,0,AU,152.6553823,-28.46321961
2476,KOREELAH,NSW,0,AU,152.4468899,-28.37004274
2476,LEGUME,NSW,0,AU,152.2847701,-28.4680864
2476,LINDESAY CREEK,NSW,0,AU,152.6370799,-28.33436057
2476,LOWER ACACIA CREEK,NSW,0,AU,152.241282,-28.43772933
2476,MULI MULI,NSW,0,AU,152.5863114,-28.41885533
2476,THE GLEN,NSW,0,AU,152.6604319,-28.40555011
2476,WOODENBONG,NSW,0,AU,152.5899277,-28.37149098
2477,ALSTONVALE,NSW,0,AU,153.4440677,-28.79374518
2477,ALSTONVILLE,NSW,0,AU,153.4494846,-28.84087094
2477,BAGOTVILLE,NSW,0,AU,153.4127723,-28.97550406
2477,CABBAGE TREE ISLAND,NSW,0,AU,153.4567179,-28.98076406
2477,DALWOOD,NSW,0,AU,153.4126018,-28.89417716
2477,EAST WARDELL,NSW,0,AU,153.4821949,-28.96441197
2477,GOAT ISLAND,NSW,0,AU,153.4578479,-28.98916901
2477,LYNWOOD,NSW,0,AU,153.4424818,-28.87195845
2477,MEERSCHAUM VALE,NSW,0,AU,153.4137866,-28.92649782
2477,PEARCES CREEK,NSW,0,AU,153.4577259,-28.77032989
2477,ROUS,NSW,0,AU,153.4067244,-28.86361168
2477,ROUS MILL,NSW,0,AU,153.3822074,-28.87997963
2477,TUCKOMBIL,NSW,0,AU,153.4674974,-28.81382961
2477,URALBA,NSW,0,AU,153.4658884,-28.88179531
2477,WARDELL,NSW,0,AU,153.4497258,-28.95520603
2477,WOLLONGBAR,NSW,0,AU,153.4089713,-28.81923655
2478,BALLINA,NSW,0,AU,153.560059,-28.84170956
2478,COOLGARDIE,NSW,0,AU,153.4622351,-28.91592093
2478,CUMBALUM,NSW,0,AU,153.5344355,-28.82171094
2478,EAST BALLINA,NSW,0,AU,153.586054,-28.85630685
2478,EMPIRE VALE,NSW,0,AU,153.5188534,-28.92167738
2478,KEITH HALL,NSW,0,AU,153.5420888,-28.89137147
2478,LENNOX HEAD,NSW,0,AU,153.5823966,-28.78876144
2478,PATCHS BEACH,NSW,0,AU,153.5098788,-28.94768639
2478,PIMLICO,NSW,0,AU,153.4967664,-28.89244648
2478,PIMLICO ISLAND,NSW,0,AU,153.4943855,-28.91741924
2478,SKENNARS HEAD,NSW,0,AU,153.5894674,-28.83291612
2478,SOUTH BALLINA,NSW,0,AU,153.5662453,-28.88134912
2478,TEVEN,NSW,0,AU,153.4919966,-28.8153253
2478,TINTENBAR,NSW,0,AU,153.5132019,-28.79249773
2478,WEST BALLINA,NSW,0,AU,153.5108745,-28.8588393
2479,BANGALOW,NSW,0,AU,153.5217998,-28.68361322
2479,BINNA BURRA,NSW,0,AU,153.4907607,-28.7092894
2479,BROOKLET,NSW,0,AU,153.5041694,-28.74048216
2479,COOPERS SHOOT,NSW,0,AU,153.5691576,-28.69158572
2479,COORABELL,NSW,0,AU,153.4819186,-28.62929711
2479,FERNLEIGH,NSW,0,AU,153.4911375,-28.76787239
2479,KNOCKROW,NSW,0,AU,153.5401106,-28.76065878
2479,MCLEODS SHOOT,NSW,0,AU,153.5541581,-28.65939669
2479,NASHUA,NSW,0,AU,153.4592356,-28.71879712
2479,NEWRYBAR,NSW,0,AU,153.5487625,-28.72655619
2479,POSSUM CREEK,NSW,0,AU,153.4936811,-28.67123098
2480,BENTLEY,NSW,0,AU,153.0970112,-28.74191577
2480,BEXHILL,NSW,0,AU,153.3537041,-28.75589117
2480,BLAKEBROOK,NSW,0,AU,153.2322045,-28.76771731
2480,BLUE KNOB,NSW,0,AU,153.1938972,-28.55015866
2480,BOAT HARBOUR,NSW,0,AU,153.3781843,-28.77409502
2480,BOOERIE CREEK,NSW,0,AU,153.2531635,-28.78609201
2480,BOORABEE PARK,NSW,0,AU,153.0567707,-28.68475916
2480,BOOYONG,NSW,0,AU,153.4478217,-28.74790353
2480,BUNGABBEE,NSW,0,AU,153.1341962,-28.76687022
2480,CANIABA,NSW,0,AU,153.2110072,-28.83262841
2480,CHILCOTTS GRASS,NSW,0,AU,153.3435459,-28.83317787
2480,CLOVASS,NSW,0,AU,153.1583357,-28.86454258
2480,CLUNES,NSW,0,AU,153.4066842,-28.72660494
2480,COFFEE CAMP,NSW,0,AU,153.217984,-28.64883254
2480,CORNDALE,NSW,0,AU,153.3633127,-28.70592744
2480,DORROUGHBY,NSW,0,AU,153.359412,-28.65822376
2480,DUNGARUBBA,NSW,0,AU,153.3761893,-28.98586067
2480,DUNOON,NSW,0,AU,153.3269534,-28.67366395
2480,EAST LISMORE,NSW,0,AU,153.2961776,-28.82569174
2480,ELTHAM,NSW,0,AU,153.4112929,-28.76074168
2480,EUREKA,NSW,0,AU,153.4375822,-28.69025543
2480,FEDERAL,NSW,0,AU,153.4543931,-28.65348139
2480,FERNSIDE,NSW,0,AU,153.1584744,-28.79351402
2480,GEORGICA,NSW,0,AU,153.1606479,-28.64402186
2480,GIRARDS HILL,NSW,0,AU,153.2786862,-28.81774657
2480,GOOLMANGAR,NSW,0,AU,153.2280638,-28.749332
2480,GOONELLABAH,NSW,0,AU,153.3490722,-28.81097183
2480,HOWARDS GRASS,NSW,0,AU,153.3015018,-28.79348867
2480,JIGGI,NSW,0,AU,153.1841469,-28.70198849
2480,KEERRONG,NSW,0,AU,153.2698398,-28.71705332
2480,KOONORIGAN,NSW,0,AU,153.2261961,-28.70704325
2480,LAGOON GRASS,NSW,0,AU,153.321265,-28.79326034
2480,LARNOOK,NSW,0,AU,153.1152306,-28.65338984
2480,LEYCESTER,NSW,0,AU,153.1761441,-28.77227025
2480,LILLIAN ROCK,NSW,0,AU,153.1588136,-28.53473884
2480,LINDENDALE,NSW,0,AU,153.3748071,-28.82841389
2480,LISMORE,NSW,0,AU,153.2882874,-28.80931461
2480,LISMORE HEIGHTS,NSW,0,AU,153.300739,-28.80301096
2480,LOFTVILLE,NSW,0,AU,153.2598361,-28.83751339
2480,MAROM CREEK,NSW,0,AU,153.3634427,-28.91706945
2480,MCKEES HILL,NSW,0,AU,153.1933994,-28.87684203
2480,MCLEANS RIDGES,NSW,0,AU,153.3944582,-28.79151324
2480,MODANVILLE,NSW,0,AU,153.3000899,-28.71914516
2480,MONALTRIE,NSW,0,AU,153.2906294,-28.85211112
2480,MOUNTAIN TOP,NSW,0,AU,153.1934709,-28.62661478
2480,NIGHTCAP,NSW,0,AU,153.2789657,-28.53337677
2480,NIMBIN,NSW,0,AU,153.238096,-28.58022288
2480,NORTH LISMORE,NSW,0,AU,153.2817346,-28.78714444
2480,NUMULGI,NSW,0,AU,153.3280073,-28.72389284
2480,REPENTANCE CREEK,NSW,0,AU,153.4044178,-28.63364448
2480,RICHMOND HILL,NSW,0,AU,153.3459834,-28.78313582
2480,ROCK VALLEY,NSW,0,AU,153.1705761,-28.73979402
2480,ROSEBANK,NSW,0,AU,153.3956289,-28.66885587
2480,RUTHVEN,NSW,0,AU,153.2729063,-28.92883877
2480,SOUTH GUNDURIMBA,NSW,0,AU,153.2451278,-28.89140808
2480,SOUTH LISMORE,NSW,0,AU,153.2530702,-28.81596429
2480,STONY CHUTE,NSW,0,AU,153.1621023,-28.58316743
2480,TERANIA CREEK,NSW,0,AU,153.2944405,-28.61469067
2480,THE CHANNON,NSW,0,AU,153.2774609,-28.67595084
2480,TREGEAGLE,NSW,0,AU,153.3512419,-28.86038523
2480,TUCKI TUCKI,NSW,0,AU,153.3169711,-28.92154174
2480,TUCKURIMBA,NSW,0,AU,153.3274248,-28.9516539
2480,TULLERA,NSW,0,AU,153.2910119,-28.75238282
2480,TUNCESTER,NSW,0,AU,153.2243344,-28.80194706
2480,TUNTABLE CREEK,NSW,0,AU,153.26222,-28.62918579
2480,WHIAN WHIAN,NSW,0,AU,153.3483001,-28.58704429
2480,WOODLAWN,NSW,0,AU,153.3118775,-28.77154641
2480,WYRALLAH,NSW,0,AU,153.3140031,-28.88538846
2481,BROKEN HEAD,NSW,0,AU,153.592103,-28.72924715
2481,BYRON BAY,NSW,0,AU,153.6208641,-28.65615785
2481,EWINGSDALE,NSW,0,AU,153.5490158,-28.63426885
2481,HAYTERS HILL,NSW,0,AU,153.5822528,-28.67562041
2481,MYOCUM,NSW,0,AU,153.5061397,-28.59595647
2481,SKINNERS SHOOT,NSW,0,AU,153.5905779,-28.65812519
2481,SUFFOLK PARK,NSW,0,AU,153.6073914,-28.68776475
2481,TALOFA,NSW,0,AU,153.5551526,-28.67356994
2481,TYAGARAH,NSW,0,AU,153.5556242,-28.59969769
2482,GOONENGERRY,NSW,0,AU,153.4306267,-28.60439728
2482,HUONBROOK,NSW,0,AU,153.3628833,-28.53747125
2482,KOONYUM RANGE,NSW,0,AU,153.4101745,-28.54157482
2482,MAIN ARM,NSW,0,AU,153.4393118,-28.52249448
2482,MONTECOLLUM,NSW,0,AU,153.4619017,-28.59162715
2482,MULLUMBIMBY,NSW,0,AU,153.4969817,-28.54693643
2482,MULLUMBIMBY CREEK,NSW,0,AU,153.4454913,-28.55228036
2482,PALMWOODS,NSW,0,AU,153.4065298,-28.51597902
2482,UPPER COOPERS CREEK,NSW,0,AU,153.4028527,-28.6038606
2482,UPPER MAIN ARM,NSW,0,AU,153.3945068,-28.49080715
2482,UPPER WILSONS CREEK,NSW,0,AU,153.3828891,-28.51717621
2482,WANGANUI,NSW,0,AU,153.3815639,-28.5665377
2482,WILSONS CREEK,NSW,0,AU,153.4327553,-28.57296066
2483,BILLINUDGEL,NSW,0,AU,153.5149013,-28.50662512
2483,BRUNSWICK HEADS,NSW,0,AU,153.5436398,-28.55579323
2483,BURRINGBAR,NSW,0,AU,153.4631136,-28.42108651
2483,CRABBES CREEK,NSW,0,AU,153.4625023,-28.46759051
2483,MIDDLE POCKET,NSW,0,AU,153.4681413,-28.48686865
2483,MOOBALL,NSW,0,AU,153.4970958,-28.43569489
2483,NEW BRIGHTON,NSW,0,AU,153.5504485,-28.51963504
2483,OCEAN SHORES,NSW,0,AU,153.5314972,-28.52211085
2483,SLEEPY HOLLOW,NSW,0,AU,153.5184534,-28.41630896
2483,SOUTH GOLDEN BEACH,NSW,0,AU,153.5471046,-28.49811467
2483,THE POCKET,NSW,0,AU,153.4713052,-28.50606137
2483,UPPER BURRINGBAR,NSW,0,AU,153.4225239,-28.45192111
2483,WOOYUNG,NSW,0,AU,153.5385758,-28.4522223
2483,YELGUN,NSW,0,AU,153.4982129,-28.47902307
2484,BACK CREEK,NSW,0,AU,153.170164,-28.40934351
2484,BRAY PARK,NSW,0,AU,153.3760597,-28.34137548
2484,BRAYS CREEK,NSW,0,AU,153.1968205,-28.41267141
2484,BYANGUM,NSW,0,AU,153.3616668,-28.35837252
2484,BYRRILL CREEK,NSW,0,AU,153.2401437,-28.43777609
2484,CEDAR CREEK,NSW,0,AU,153.262328,-28.41836683
2484,CHILLINGHAM,NSW,0,AU,153.2846758,-28.31234213
2484,CHOWAN CREEK,NSW,0,AU,153.3739742,-28.45377926
2484,CLOTHIERS CREEK,NSW,0,AU,153.5122724,-28.33053769
2484,COMMISSIONERS CREEK,NSW,0,AU,153.332112,-28.49883084
2484,CONDONG,NSW,0,AU,153.4407751,-28.31140714
2484,CRYSTAL CREEK,NSW,0,AU,153.3147816,-28.31614795
2484,CUDGERA CREEK,NSW,0,AU,153.5149387,-28.38906439
2484,DOON DOON,NSW,0,AU,153.3088364,-28.51791311
2484,DULGUIGAN,NSW,0,AU,153.4182976,-28.27918393
2484,DUM DUM,NSW,0,AU,153.3554078,-28.38741699
2484,DUNBIBLE,NSW,0,AU,153.3916224,-28.37783193
2484,DUNGAY,NSW,0,AU,153.3699718,-28.28129692
2484,EUNGELLA,NSW,0,AU,153.305042,-28.34880432
2484,EVIRON,NSW,0,AU,153.4637943,-28.30665831
2484,FARRANTS HILL,NSW,0,AU,153.485481,-28.31852762
2484,FERNVALE,NSW,0,AU,153.4204145,-28.36582533
2484,HOPKINS CREEK,NSW,0,AU,153.2361589,-28.28995475
2484,KIELVALE,NSW,0,AU,153.448697,-28.33826283
2484,KUNGHUR,NSW,0,AU,153.2373518,-28.46832693
2484,KUNGHUR CREEK,NSW,0,AU,153.2384629,-28.5013515
2484,KYNNUMBOON,NSW,0,AU,153.3745848,-28.30790414
2484,LIMPINWOOD,NSW,0,AU,153.1969937,-28.29966779
2484,MEBBIN,NSW,0,AU,153.1624111,-28.44989649
2484,MIDGINBIL,NSW,0,AU,153.2668006,-28.49948435
2484,MOUNT BURRELL,NSW,0,AU,153.1940873,-28.5004966
2484,MOUNT WARNING,NSW,0,AU,153.282483,-28.38947311
2484,MURWILLUMBAH,NSW,0,AU,153.3827547,-28.33225706
2484,MURWILLUMBAH SOUTH,NSW,0,AU,153.400759,-28.32897
2484,NOBBYS CREEK,NSW,0,AU,153.3387547,-28.29402843
2484,NORTH ARM,NSW,0,AU,153.3404869,-28.32962848
2484,NUMINBAH,NSW,0,AU,153.2649339,-28.26330948
2484,NUNDERI,NSW,0,AU,153.4596838,-28.32208282
2484,PALMVALE,NSW,0,AU,153.4876557,-28.37306616
2484,PUMPENBIL,NSW,0,AU,153.1494642,-28.37809711
2484,RESERVE CREEK,NSW,0,AU,153.4918286,-28.35208532
2484,ROUND MOUNTAIN,NSW,0,AU,153.5431979,-28.35663421
2484,ROWLANDS CREEK,NSW,0,AU,153.346919,-28.4671755
2484,SMITHS CREEK,NSW,0,AU,153.3779749,-28.42771803
2484,SOUTH MURWILLUMBAH,NSW,0,AU,153.4165936,-28.33713735
2484,STOKERS SIDING,NSW,0,AU,153.4112861,-28.4121456
2484,TERRAGON,NSW,0,AU,153.2898791,-28.43926932
2484,TOMEWIN,NSW,0,AU,153.3796563,-28.25109975
2484,TYALGUM,NSW,0,AU,153.2295005,-28.35973305
2484,TYALGUM CREEK,NSW,0,AU,153.162189,-28.33883393
2484,TYGALGAH,NSW,0,AU,153.4254638,-28.29912944
2484,UKI,NSW,0,AU,153.3282214,-28.4145634
2484,UPPER CRYSTAL CREEK,NSW,0,AU,153.3054345,-28.26990328
2484,URLIUP,NSW,0,AU,153.4102366,-28.25215858
2484,WARDROP VALLEY,NSW,0,AU,153.4638877,-28.37631389
2484,ZARA,NSW,0,AU,153.2573488,-28.31856973
2485,TWEED HEADS,NSW,0,AU,153.5292032,-28.18281926
2485,TWEED HEADS WEST,NSW,0,AU,153.5052244,-28.18383957
2486,BANORA POINT,NSW,0,AU,153.5370726,-28.22218547
2486,BILAMBIL,NSW,0,AU,153.4670641,-28.22636969
2486,BILAMBIL HEIGHTS,NSW,0,AU,153.4866415,-28.21017228
2486,BUNGALORA,NSW,0,AU,153.4753877,-28.24883409
2486,CAROOL,NSW,0,AU,153.4268743,-28.22580535
2486,COBAKI,NSW,0,AU,153.4563321,-28.20460711
2486,COBAKI LAKES,NSW,0,AU,153.4783509,-28.17369386
2486,DUROBY,NSW,0,AU,153.4628372,-28.24073051
2486,GLENGARRIE,NSW,0,AU,153.4037477,-28.22714015
2486,PIGGABEEN,NSW,0,AU,153.4371601,-28.19817404
2486,TERRANORA,NSW,0,AU,153.5062925,-28.23869811
2486,TWEED HEADS SOUTH,NSW,0,AU,153.5348819,-28.20023017
2486,UPPER DUROBY,NSW,0,AU,153.4354138,-28.25152825
2487,CASUARINA,NSW,0,AU,153.5709368,-28.30087082
2487,CHINDERAH,NSW,0,AU,153.538995,-28.25244989
2487,CUDGEN,NSW,0,AU,153.5517027,-28.27325617
2487,DURANBAH,NSW,0,AU,153.5286608,-28.3120013
2487,FINGAL HEAD,NSW,0,AU,153.5539688,-28.18078611
2487,KINGS FOREST,NSW,0,AU,153.5490066,-28.2993722
2487,KINGSCLIFF,NSW,0,AU,153.5734881,-28.26264395
2487,STOTTS CREEK,NSW,0,AU,153.5054986,-28.28117813
2488,BOGANGAR,NSW,0,AU,153.5598297,-28.33094269
2488,CABARITA BEACH,NSW,0,AU,153.5732918,-28.34628014
2488,TANGLEWOOD,NSW,0,AU,153.5349167,-28.33636851
2489,HASTINGS POINT,NSW,0,AU,153.5721325,-28.36271714
2489,POTTSVILLE,NSW,0,AU,153.558089,-28.387751
2489,POTTSVILLE BEACH,NSW,0,AU,153.56855,-28.379066
2490,NORTH TUMBULGUM,NSW,0,AU,153.4723245,-28.26505116
2490,TUMBULGUM,NSW,0,AU,153.4766693,-28.28309627
2500,CONISTON,NSW,0,AU,150.8819009,-34.43801763
2500,GWYNNEVILLE,NSW,0,AU,150.8831383,-34.41511221
2500,KEIRAVILLE,NSW,0,AU,150.872907,-34.40931648
2500,MANGERTON,NSW,0,AU,150.8725359,-34.43265453
2500,MOUNT KEIRA,NSW,0,AU,150.8521411,-34.40315923
2500,MOUNT SAINT THOMAS,NSW,0,AU,150.8720352,-34.44097489
2500,NORTH WOLLONGONG,NSW,0,AU,150.895558,-34.40681672
2500,SPRING HILL,NSW,0,AU,150.8696525,-34.45271156
2500,WEST WOLLONGONG,NSW,0,AU,150.8673013,-34.4239844
2500,WOLLONGONG,NSW,0,AU,150.8930607,-34.42781242
2500,WOLLONGONG WEST,NSW,0,AU,150.867207,-34.424649
2502,CRINGILA,NSW,0,AU,150.8675125,-34.47074551
2502,LAKE HEIGHTS,NSW,0,AU,150.8671621,-34.48438031
2502,PRIMBEE,NSW,0,AU,150.8825688,-34.50668417
2502,WARRAWONG,NSW,0,AU,150.882526,-34.4867677
2505,PORT KEMBLA,NSW,0,AU,150.8953328,-34.47054233
2506,BERKELEY,NSW,0,AU,150.844148,-34.47560469
2508,COALCLIFF,NSW,0,AU,150.9727776,-34.24537815
2508,DARKES FOREST,NSW,0,AU,150.9070508,-34.22347649
2508,HELENSBURGH,NSW,0,AU,150.9823651,-34.1827516
2508,LILYVALE,NSW,0,AU,151.023258,-34.17829678
2508,MADDENS PLAINS,NSW,0,AU,150.9458846,-34.25779819
2508,OTFORD,NSW,0,AU,151.0023753,-34.20685707
2508,STANWELL PARK,NSW,0,AU,150.9815055,-34.22861945
2508,STANWELL TOPS,NSW,0,AU,150.974147,-34.22017032
2508,WORONORA DAM,NSW,0,AU,150.9354342,-34.16316178
2515,AUSTINMER,NSW,0,AU,150.929254,-34.30175462
2515,CLIFTON,NSW,0,AU,150.968171,-34.25836474
2515,COLEDALE,NSW,0,AU,150.941448,-34.28790937
2515,SCARBOROUGH,NSW,0,AU,150.9582965,-34.26804192
2515,THIRROUL,NSW,0,AU,150.9135071,-34.31442599
2515,WOMBARRA,NSW,0,AU,150.9500296,-34.27723029
2516,BULLI,NSW,0,AU,150.9035717,-34.32944109
2517,RUSSELL VALE,NSW,0,AU,150.8952827,-34.35565975
2517,WOONONA,NSW,0,AU,150.9017922,-34.34635402
2517,WOONONA EAST,NSW,0,AU,150.914167,-34.34915
2518,BELLAMBI,NSW,0,AU,150.9152726,-34.36732061
2518,CORRIMAL,NSW,0,AU,150.8923843,-34.36813385
2518,CORRIMAL EAST,NSW,0,AU,150.91118,-34.376363
2518,EAST CORRIMAL,NSW,0,AU,150.9124949,-34.37717202
2518,TARRAWANNA,NSW,0,AU,150.8790187,-34.37558969
2518,TOWRADGI,NSW,0,AU,150.9057176,-34.38499119
2519,BALGOWNIE,NSW,0,AU,150.8712559,-34.38648048
2519,FAIRY MEADOW,NSW,0,AU,150.8935484,-34.39365967
2519,FERNHILL,NSW,0,AU,150.8886916,-34.38392091
2519,MOUNT OUSLEY,NSW,0,AU,150.8848882,-34.40226743
2519,MOUNT PLEASANT,NSW,0,AU,150.8678442,-34.39583779
2520,WOLLONGONG,NSW,0,AU,150.8930607,-34.42781242
2522,UNIVERSITY OF WOLLONGONG,NSW,0,AU,,
2525,FIGTREE,NSW,0,AU,150.8487481,-34.43078542
2526,CORDEAUX,NSW,0,AU,150.7750681,-34.38380169
2526,CORDEAUX HEIGHTS,NSW,0,AU,150.8269773,-34.44418936
